name,label,n,q,mm,gamma1,sigma_min,sigma_max,Method,Draw,mse_loss_shannon,time
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,arbel-quad,r1.18,2.1055746298977605,26.773000000001048
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,arbel-quad,r1.19,2.3533588001170265,26.345000000001164
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,arbel-quad,r1.20,2.306600508924498,26.56999999999971
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,arbel-quad,r1.21,1.9651303200693566,26.27799999999843
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,arbel-quad,r1.22,2.16058248677195,26.697000000000116
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,arbel-quad,r1.23,2.1166591035713656,26.56199999999808
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,arbel-quad,r1.24,2.812008126096796,26.3179999999993
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,arbel-quad,r1.25,2.674539200034744,26.874000000003434
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,arbel-quad,r1.26,2.659160174609479,26.327999999994063
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,arbel-quad,r1.27,1.8964027469014133,26.66700000000128
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,arbel-quad,r1.28,1.7823577657444722,26.456000000005588
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,arbel-quad,r1.29,2.3216612793150486,26.689999999995052
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,arbel-quad,r1.30,2.559978035671047,26.311000000001513
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,arbel-quad,r1.31,2.028760795772674,26.79099999999744
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,arbel-quad,r1.32,2.0002361905683967,26.375
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,arbel-quad,r1.33,1.9822976660809477,26.61500000000524
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,arbel-quad,r1.34,2.185714399670542,26.341999999996915
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,arbel-quad,r1.35,1.3590066136929853,26.713999999999942
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,arbel-quad,r1.36,2.6447120713061096,26.374000000003434
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,arbel-quad,r1.37,1.848346499136522,26.6929999999993
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,arbel-quad,r1.38,3.0514355469390786,26.327999999994063
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,arbel-quad,r1.39,1.8924107528227465,26.68300000000454
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,arbel-quad,r1.40,1.9593639739691862,26.31500000000233
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,arbel-quad,r1.41,2.3638290401034956,26.719999999993888
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,arbel-quad,r1.42,1.8476430409630156,26.422000000005937
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,arbel-quad,r1.43,2.483519487367236,26.674999999995634
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,arbel-quad,r1.44,2.2144043315747433,26.355999999999767
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,arbel-quad,r1.45,1.46012785837459,26.671000000002095
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,arbel-quad,r1.46,1.899101669947377,26.31300000000192
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,arbel-quad,r1.47,1.9779816711410074,26.24199999999837
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,arbel-quad,r1.48,1.6657187410411305,26.391999999999825
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,arbel-quad,r1.49,2.121084094756615,27.108000000000175
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,arbel-quad,r1.50,1.4823909295806008,26.792999999997846
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,arbel-quad,r1.51,2.1660715302539013,26.637000000002445
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,arbel-quad,r1.52,2.526942138100014,26.377999999996973
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,arbel-quad,r1.53,2.021913073270713,26.60399999999936
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,arbel-quad,r1.54,2.2966996442272674,26.4429999999993
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,arbel-quad,r1.55,1.9864335663294481,26.764000000002852
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,arbel-quad,r1.56,1.9775663558653431,26.50800000000163
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,arbel-quad,r1.57,1.8758198717892438,26.63799999999901
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,arbel-quad,r1.58,2.0937366188646043,26.3550000000032
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,arbel-quad,r1.59,2.2564656716604734,26.647999999993772
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,arbel-quad,r1.60,2.494607095332848,26.436000000001513
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,arbel-quad,r1.61,1.4825171853325751,26.68300000000454
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,arbel-quad,r1.62,1.981647577902438,26.425999999999476
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,arbel-quad,r1.63,1.6999305120993178,26.79699999999866
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,arbel-quad,r1.64,2.1592506232968383,26.460999999995693
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,arbel-quad,r1.65,1.9703128120517905,26.75800000000163
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,arbel-quad,r1.66,1.443298620359705,26.279999999998836
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,arbel-quad,r1.67,1.527648814421295,26.697000000000116
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,arbel-quad,r1.68,2.536708148196744,26.41399999999703
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,arbel-quad,r1.69,2.2636071973842853,26.658000000003085
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,arbel-quad,r1.70,1.9489029034908234,26.40099999999802
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,arbel-quad,r1.71,1.699403658549759,26.667999999997846
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,arbel-quad,r1.72,2.270632967643013,26.36500000000524
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,arbel-quad,r1.73,2.497907518390705,26.68399999999383
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,arbel-quad,r1.74,1.3608231547249277,26.531000000002678
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,arbel-quad,r1.75,1.9460774962233915,26.423000000002503
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,arbel-quad,r1.76,2.451793526148921,26.122999999999593
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,arbel-quad,r1.77,2.3082763433095415,26.43800000000192
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,arbel-quad,r1.78,2.1266078955648107,26.25399999999354
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,arbel-quad,r1.79,1.8293039584149304,26.45900000000256
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,arbel-quad,r1.80,1.904953752101883,26.42399999999907
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,arbel-quad,r1.81,2.0465305452148987,26.144000000000233
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,arbel-quad,r1.82,1.9327482414275052,26.45100000000093
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,arbel-quad,r1.83,2.6752367375556534,27.57600000000093
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,arbel-quad,r1.84,1.8693910937119396,27.00800000000163
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,arbel-quad,r1.85,2.123021791168604,27.22899999999936
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,arbel-quad,r1.86,2.0958521453707606,27.294999999998254
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,arbel-quad,r1.87,2.184619374986259,27.24600000000646
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,arbel-quad,r1.88,1.7411117555648261,27.27100000000064
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,arbel-quad,r1.89,2.15881177098636,26.88499999999476
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,arbel-quad,r1.90,1.8525785617492057,26.790000000000873
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,arbel-quad,r1.91,1.7553917362517724,27.58400000000256
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,arbel-quad,r1.92,2.0466787208608457,27.583999999995285
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,arbel-quad,r1.93,1.732462414631462,27.665000000000873
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,arbel-quad,r1.94,2.355583839813851,27.67199999999866
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,arbel-quad,r1.95,2.2356984111809393,27.489000000001397
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,arbel-quad,r1.96,2.1639732572573114,27.98800000000483
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,arbel-quad,r1.97,1.4958132159149478,28.050999999999476
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,arbel-quad,r1.98,1.9156172032849168,28.53299999999581
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,arbel-quad,r1.99,1.9947887924592278,28.595000000001164
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,arbel-quad,r1.100,2.2737402257724018,27.898000000001048
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,chao-shen,r1.1,1.8549326875629737,0.014999999999417923
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,chao-shen,r1.2,2.667005946675247,0.013999999995576218
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,chao-shen,r1.3,2.197253438988404,0.014999999999417923
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,chao-shen,r1.4,1.643057366120871,0.013999999995576218
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,chao-shen,r1.5,2.2282728231322215,0.014000000002852175
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,chao-shen,r1.6,2.4519241761852526,0.01299999999901047
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,chao-shen,r1.7,2.306005052677909,0.014999999999417923
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,chao-shen,r1.8,2.425550741895734,0.014000000002852175
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,chao-shen,r1.9,2.090563359978857,0.013999999995576218
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,chao-shen,r1.10,2.2830998605438166,0.014000000002852175
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,chao-shen,r1.11,2.0694692868758,0.014000000002852175
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,chao-shen,r1.12,2.0613685242053643,0.014999999999417923
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,chao-shen,r1.13,2.268052353801991,0.013999999995576218
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,chao-shen,r1.14,2.441895573945949,0.014000000002852175
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,chao-shen,r1.15,1.8248593920755602,0.014000000002852175
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,chao-shen,r1.16,1.9513541964171812,0.014999999999417923
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,chao-shen,r1.17,2.3216167379284958,0.013999999995576218
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,chao-shen,r1.18,2.106828632037567,0.014000000002852175
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,chao-shen,r1.19,2.358558893827676,0.013999999995576218
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,chao-shen,r1.20,2.4014887823469375,0.015000000006693881
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,chao-shen,r1.21,1.9012310154855387,0.013999999995576218
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,chao-shen,r1.22,2.180125282206238,0.014000000002852175
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,chao-shen,r1.23,2.152621678661102,0.014999999999417923
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,chao-shen,r1.24,2.7626934075021534,0.014999999999417923
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,chao-shen,r1.25,2.7233232018702873,0.014000000002852175
nonlinear-aitchison-2/gamma1_0.32/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.32)",20,40,100000,0.32,0.01,5,chao-shen,r1.26,2.688313868033039,0.014999999999417923
